t,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,u1,u2,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,v
8.75052856111038,1.380561515566543e-05,5.4829513442680184e-05,0.00012211786102209695,0.0002119309748987709,0.0003166307942159909,0.0004217924754666057,0.00050517332129576,0.0005041171308705686,0.00027203610460661734,-0.0003192571118485381,-0.0012784639322392071,-0.002405436081414844,-0.003279932587547814,-0.003614877694779023,-0.00318902204295745,-0.001489370279414362,0.0010578499264328415,0.003004458897039127,0.003753197901790651,0.003708697444616783,0.003047051222492612,0.002041781862043122,0.0011287975225233642,0.0005228401048141102,0.0002265563989820873,0.00012294203051684466,7.850503308426159e-05,4.92619222741406e-05,2.960124674283056e-05,1.6053926752042475e-05,7.08182329457677e-06,1.7218195383591067e-06,-0.0013016527980794876,0.0011901588307679431,-9.822244219204109e-08,-8.101813365980657e-07,-2.7601751293346396e-06,-6.9266541893742495e-06,-1.5080946766429803e-05,-3.096185601468459e-05,-6.125796043339796e-05,-0.00011721632114766513,-0.00021384464778199393,-0.0003652239240113526,-0.0005725246609782145,-0.0008152058933259427,-0.001049707915900273,-0.0012401542597334058,-0.001343263689395701,-0.0011415702838734733,-0.0005697233747232626,5.7185133238881254e-05,0.0004570998579365735,0.0006289360279502883,0.0006314009194092091,0.0005345216685196598,0.00040633335846314224,0.00028832906010131643,0.00019599214713553257,0.00012836495545935785,8.012358971624188e-05,4.636233022280956e-05,2.3919395612100116e-05,1.016181738199656e-05,3.055087950990898e-06,3.734392222958442e-07,1.1916946250642816e-05
9.283007435744658,9.958714833555625e-06,3.954161787253831e-05,8.808950912944566e-05,0.00015295037685976128,0.00022877514886282535,0.0003053877147109623,0.00036694691216400724,0.0003654457558602702,0.00018498975336401325,-0.00027671145259687145,-0.0010276206266552703,-0.0019095583433427754,-0.002589707660789718,-0.0028444339458054873,-0.0025049052097232075,-0.0011721154883741717,0.0008233451562270114,0.0023552485936234636,0.0029559990819043123,0.0029371509900519514,0.002430198011584381,0.001647068922543108,0.0009333993187990775,0.0004595265327517565,0.00022689586210978952,0.00014226836910803933,0.00010022582421169061,6.787309007676459e-05,4.2871758405276334e-05,2.3932673846510794e-05,1.0652654239062184e-05,2.63009491511142e-06,-0.0010501061016390428,0.000956977374824734,-9.02326293133657e-08,-7.431936779338904e-07,-2.5207247390148603e-06,-6.254628949192666e-06,-1.3360830323964394e-05,-2.676027929287915e-05,-5.162439728783408e-05,-9.668213877618714e-05,-0.00017363010876829082,-0.00029351929418976126,-0.00045732199431302445,-0.0006490378196885794,-0.0008346575507692796,-0.0009864809377609436,-0.0010708371640931126,-0.0009141569105010613,-0.00046162011381070087,3.7733113045434775e-05,0.0003583352802494765,0.0004979067746676267,0.0005027039513132071,0.00042801719342443114,0.0003276209711409172,0.00023438135651172363,0.00016070868864177646,0.00010609760076061115,6.664490104338295e-05,3.873278082025629e-05,2.0035613388295618e-05,8.523081717647807e-06,2.5636687065652885e-06,3.134140186575463e-07,7.502668444735404e-06
9.815486310378935,7.2510969118743864e-06,2.878386221687321e-05,6.41394937878484e-05,0.00011142135339284925,0.0001668541118469184,0.00022320081926827535,0.0002690850106183284,0.0002675312907685749,0.00012681530867380766,-0.00023465638591023435,-0.0008239480693027382,-0.0015159938825512183,-0.0020470907978858504,-0.0022424339269736995,-0.001972246925869642,-0.0009246966746052472,0.0006428896628635955,0.0018510156231894758,0.0023324254275431775,0.002328384528717191,0.0019379762638272978,0.0013260712072243755,0.0007668292592990742,0.00039536225867638984,0.00021234346774308698,0.00014348923497511788,0.00010546668439436251,7.353047639840378e-05,4.726360161285652e-05,2.6638673093541225e-05,1.1891637475203013e-05,2.9504163087365003e-06,-0.0008453344387100199,0.0007680926698139921,-7.964395370546708e-08,-6.553716065474251e-07,-2.216516481607677e-06,-5.459514187031262e-06,-1.1515142645406018e-05,-2.2672481340561917e-05,-4.2948885088442e-05,-7.914869099175482e-05,-0.00014042474090014497,-0.00023548100103678302,-0.0003651334111686923,-0.000516894542316363,-0.0006641490227276871,-0.0007854366771424151,-0.0008544775176103413,-0.0007326341288842006,-0.0003741615909844715,2.3884030295225838e-05,0.0002809878897174298,0.00039422277780381886,0.0004001065066014822,0.0003423795320833196,0.0002636143204069301,0.000189880380338238,0.00013112451727148762,8.712436219687393e-05,5.500309532202988e-05,3.2077551458651155e-05,1.6627106430214212e-05,7.0803949911270805e-06,2.1305339450938245e-06,2.6049056365175596e-07,4.726158723188733e-06
10.347965185013212,5.330548896310836e-06,2.1155136861694795e-05,4.715189753316102e-05,8.19523316387682e-05,0.0001228692983911778,0.00016471148146621241,0.00019923653916794674,0.00019782921191205955,8.782501707645191e-05,-0.00019584377691450882,-0.0006593084318920095,-0.001203630841546637,-0.0016197637809043544,-0.0017706641743145104,-0.0015559534058856353,-0.0007309844709901563,0.0005033308643320037,0.0014578199426083568,0.0018432556140826558,0.0018473427202033116,0.0015453385854556217,0.0010659600793983283,0.0006267664138577756,0.0003349475993775415,0.00019070014710775672,0.00013485108696321865,0.00010146498395738759,7.18231105809547e-05,4.6574284428614665e-05,2.6374827855215022e-05,1.179059954687362e-05,2.932345110321847e-06,-0.0006792850074279784,0.0006155670641775151,-6.843335909884955e-08,-5.627685723652402e-07,-1.8996315965544274e-06,-4.655459543626719e-06,-9.7326235521851e-06,-1.892989603411281e-05,-3.538127692067237e-05,-6.44113262852797e-05,-0.00011320745748953865,-0.0001886457964092416,-0.00029141525795096484,-0.00041175391841256946,-0.00052879104026562,-0.0006258524294428835,-0.0006823699703377115,-0.0005875376754193864,-0.00030334017332244015,1.4148104170079811e-05,0.00022038381811782324,0.00031216225061643293,0.0003183616202674519,0.0002736426808889673,0.00021175604011574347,0.00015340500527894692,0.00010656186783617137,7.117656643748334e-05,4.511810366770293e-05,2.638571507354435e-05,1.3699192176525728e-05,5.838361043748657e-06,1.7573303260812383e-06,2.1487918729435326e-07,2.9766952064624863e-06
10.88044405964749,3.956784631728098e-06,1.5699711958810568e-05,3.500097375524879e-05,6.086400396996426e-05,9.135881707561623e-05,0.0001227273590057288,0.00014894312618452362,0.00014776486138712988,6.15784130999208e-05,-0.00016149620846838726,-0.0005266946735441491,-0.0009557023983135004,-0.0012827169502693798,-0.0014000238260855875,-0.0012295720817431998,-0.0005788259083984963,0.00039494360760520376,0.0011501762919616757,0.0014585780353251186,0.001466736004583692,0.001232206560431241,0.0008557891464465598,0.0005102041969486297,0.00028051537978236854,0.0001666411993885203,0.00012145108582203837,9.273196755057731e-05,6.624913916183922e-05,4.318546045689357e-05,2.452411048526808e-05,1.0972380081018046e-05,2.732678887829759e-06,-0.0005450560490111794,0.0004927165160268105,-5.768703712127414e-08,-4.7418632886487237e-07,-1.5984291801152386e-06,-3.903320356604643e-06,-8.108512910300167e-06,-1.5630835945296316e-05,-2.892426547541762e-05,-5.2169458325525645e-05,-9.102751421808332e-05,-0.000150944393095718,-0.0002325036020156229,-0.00032806300730369836,-0.0004212288986502868,-0.0004990136953600314,-0.0005452822911017307,-0.00047142566470415357,-0.00024595494112852895,7.411433133954044e-06,0.00017287766703590553,0.00024720416021167276,0.00025326058109256474,0.0002185513093070222,0.00016986438792956647,0.00012365832586936032,8.632304122253916e-05,5.7909022317754555e-05,3.683035463204893e-05,2.1587518959933524e-05,1.1222870490043292e-05,4.786155156250563e-06,1.4409709031110827e-06,1.7620832885171975e-07,1.8728495079408903e-06
11.575865350966847,2.719831454956798e-06,1.0789006318393972e-05,2.4060305762359977e-05,4.186569853884116e-05,6.293424426469012e-05,8.476592876607775e-05,0.00010330030564484378,0.00010244095320394095,3.959143209311169e-05,-0.0001238362162816815,-0.00039202468939531296,-0.0007072125961820005,-0.0009468136582507796,-0.0010319234581278233,-0.0009059781635442332,-0.0004276353809427736,0.0002885137639543971,0.0008458020151499802,0.0010761421325370015,0.001086151359965866,0.0009167396333751462,0.0006414394405104678,0.00038810497646906333,0.000219664327269175,0.00013586130403686774,0.00010168721427186772,7.860358485329864e-05,5.658241048559717e-05,3.704105662292355e-05,2.108218385369835e-05,9.438708238490078e-06,2.3533750843936247e-06,-0.0004081312994854804,0.0003678491757895117,-4.520265694462704e-08,-3.714192785131364e-07,-1.2504720976605388e-06,-3.043795395230395e-06,-6.286525915372593e-06,-1.2019198691506188e-05,-2.203337173779048e-05,-3.939063384638599e-05,-6.825174693957159e-05,-0.00011264561962747593,-0.00017304270675697728,-0.00024388224018319712,-0.0003131791096601483,-0.0003715329695889767,-0.0004071585272487479,-0.00035383812990997555,-0.00018704505096574472,1.7845317737179218e-06,0.00012591865795384872,0.00018229164680047785,0.000187797546316495,0.00016280643596216005,0.0001271576825435288,9.306383591897175e-05,6.531159802695033e-05,4.40163208824032e-05,2.8092869660019763e-05,1.6505050131177677e-05,8.592450644241214e-06,3.6668909752702264e-06,1.1042727470251608e-06,1.3504520003226797e-07,1.0187191594233528e-06
12.271286642286205,1.8987792047756214e-06,7.530481994325325e-06,1.6798218899676418e-05,2.9246922063581393e-05,4.4025265970047946e-05,5.9442421982677416e-05,7.271903931250558e-05,7.214042793309274e-05,2.61804076753382e-05,-9.385780212816557e-05,-0.00029126415820359357,-0.0005233966438126577,-0.000699557251147393,-0.0007617712638979344,-0.0006687994442548605,-0.00031653807469981084,0.00021127264246574573,0.0006231950307136312,0.0007951508502749905,0.000804996297818484,0.0006820495431425106,0.00048014604237697187,0.00029398976045823846,0.00017016374661437124,0.00010836012903149652,8.257876133752514e-05,6.434567035809403e-05,4.654346538736698e-05,3.055112437020549e-05,1.7413043387538107e-05,7.79924783881704e-06,1.9460015193816127e-06,-0.00030511248594604286,0.00027424224431678036,-3.481960435850759e-08,-2.860312070527003e-07,-9.622106040860048e-07,-2.3371541206351128e-06,-4.808518805815425e-06,-9.142671813213035e-06,-1.665358482923597e-05,-2.9592525395077885e-05,-5.102851801207815e-05,-8.395072997197488e-05,-0.00012873818672709487,-0.00018133801360566848,-0.00023297137368434267,-0.00027681520393454685,-0.0003042388147157759,-0.00026572762503257723,-0.00014224351772311136,-1.4291618511616122e-06,9.171699582647238e-05,0.00013443254477799282,0.0001392180662809323,0.00012118410729352922,9.504339891228815e-05,6.986866904133654e-05,4.924600926915503e-05,3.331239973866712e-05,2.132065369275361e-05,1.254963033024167e-05,6.540375352295794e-06,2.7926588960353843e-06,8.411673308771338e-07,1.0287507196551276e-07,5.493275752411327e-07
12.966707933605562,1.3446186319195726e-06,5.331834015849169e-06,1.1896640085743304e-05,2.072416586537501e-05,3.123426872626114e-05,4.226457694575881e-05,5.1883509946867364e-05,5.1525252319298456e-05,1.7837163284961438e-05,-7.051888423482843e-05,-0.00021610074242944786,-0.00038740213901434156,-0.0005172786882519067,-0.0005630311792661312,-0.0004944503467334752,-0.00023466489384107688,0.00015498921086084443,0.00045987399203740786,0.0005882089409015454,0.0005970205321366338,0.0005074593436003378,0.0003590539801949053,0.00022199233480459292,0.00013077955460929474,8.511832171381015e-05,6.57023103237507e-05,5.147666797025095e-05,3.735684575697151e-05,2.4565314334016592e-05,1.4014663229542133e-05,6.278865333371958e-06,1.5674165840950331e-06,-0.00022780783625489704,0.0002042268022362023,-2.6488655861150296e-08,-2.1755982398377937e-07,-7.314850387055696e-07,-1.7742768489522486e-06,-3.6412695007700886e-06,-6.8982099004720584e-06,-1.2512425059583176e-05,-2.2144841203750276e-05,-3.806571942374343e-05,-6.24978226438293e-05,-9.574583434803597e-05,-0.00013485216424422705,-0.00017337694904277288,-0.0002063569649953454,-0.00022745879781074045,-0.0001996401804725317,-0.00010816332271639942,-3.106912523801535e-06,6.67974516345165e-05,9.913945367921685e-05,0.00010318097375021022,9.01452100365487e-05,7.095445501592924e-05,5.2355201240418924e-05,3.703433176916024e-05,2.5127950166161214e-05,1.6118838358162054e-05,9.502024384092005e-06,4.956396559140009e-06,2.117234027848216e-06,6.378259143478289e-07,7.800995903336428e-08,2.911005527429396e-07
13.66212922492492,9.643331171859887e-07,3.823437437892145e-06,8.532840027532206e-06,1.4871460383135415e-05,2.243728023482013e-05,3.0418672467997867e-05,3.745409181996007e-05,3.725585343297858e-05,1.251424286464511e-05,-5.263519843874524e-05,-0.00016016358400105049,-0.0002867759611749546,-0.0003827412232745488,-0.000416551192448508,-0.000365994166969046,-0.0001741947821255668,0.00011384279818920956,0.00033974707169645747,0.00043551517448007176,0.0004430120626558275,0.0003775772173255513,0.00026830116260736944,0.00016722598410974304,9.992501890524392e-05,6.613887793779261e-05,5.1534475796586766e-05,4.053326894415889e-05,2.948270218279257e-05,1.941181442016339e-05,1.108191583481002e-05,4.965883201177124e-06,1.2400879794282003e-06,-0.00016991591363011116,0.000151947817575722,-1.9962629955828293e-08,-1.639434762071837e-07,-5.510334846207078e-07,-1.3354346416521535e-06,-2.7363864966151635e-06,-5.172306013474184e-06,-9.357487815303805e-06,-1.6520584003152337e-05,-2.8344810570647575e-05,-4.6485920550408416e-05,-7.118811107695045e-05,-0.00010029106860247656,-0.00012906540938699204,-0.00015389480375826612,-0.00017012434107742264,-0.0001500326301230581,-8.223570841598716e-05,-3.8303045676024485e-06,4.8636403301625196e-05,7.310845891058758e-05,7.645517448849373e-05,6.702062406168531e-05,5.291973246530916e-05,3.917285379377121e-05,2.779328595468072e-05,1.8905503148113135e-05,1.2149948472427319e-05,7.1711898800874856e-06,3.743259175156882e-06,1.5995790237397288e-06,4.819421588917859e-07,5.894668385908428e-08,1.4893097611149343e-07
14.357550516244277,6.991703071530127e-07,2.7719019721075766e-06,6.187189167011428e-06,1.0787718878383276e-05,1.629048098505406e-05,2.2120523571553017e-05,2.7305711389795647e-05,2.7215943266176318e-05,9.014246097983958e-06,-3.9092688055768696e-05,-0.00011861339885702844,-0.0002123143377610216,-0.0002833484506414001,-0.00030843143776228775,-0.0002711846141194893,-0.00012946017743456443,8.367992900194497e-05,0.0002512111407072403,0.0003226784450928101,0.0003288676971521548,0.00028095115090447933,0.00020037656791900568,0.00012574537930505115,7.602056155290092e-05,5.098913747285197e-05,4.00126332529504e-05,3.1559289107875885e-05,2.2993023888518108e-05,1.515252221346793e-05,8.654462853759613e-06,3.878647286840731e-06,9.688358532362558e-07,-0.00012662787930576804,0.00011296369516681141,-1.493577456951042e-08,-1.226542820810223e-07,-4.121808761115545e-07,-9.984614475342993e-07,-2.0441790984406363e-06,-3.859232392462942e-06,-6.97233827314807e-06,-1.2294278060826066e-05,-2.1075226255604188e-05,-3.455019831540325e-05,-5.291427322988222e-05,-7.458849765168506e-05,-9.609684232235699e-05,-0.00011480119447795467,-0.0001272763203287736,-0.0001127714712309078,-6.250924742040938e-05,-3.9808638345337055e-06,3.539896125933072e-05,5.390575750645162e-05,5.6638225413499134e-05,4.980441823280609e-05,3.94370290908766e-05,2.9273907812065164e-05,2.0823667890696684e-05,1.4194913645260706e-05,9.136882353373836e-06,5.39834546127091e-06,2.819525381236379e-06,1.2051992236863296e-06,3.6315693422913107e-07,4.4419401788814415e-08,7.06130608818445e-08
15.283552313796937,4.619368061038474e-07,1.8312963311474789e-06,4.088373107183986e-06,7.131336289656897e-06,1.0778868683900023e-05,1.4660328012703383e-05,1.8144014479283506e-05,1.8137332052091683e-05,6.014220562490021e-06,-2.6169065744208298e-05,-7.946027740759169e-05,-0.0001423150038411764,-0.00019000741495625028,-0.00020694677119445832,-0.000182178902975308,-8.736556110605535e-05,5.554183124324765e-05,0.00016819028507413989,0.0002166073559178786,0.00022127308305709906,0.000189551080424722,0.00013576586446358558,8.585935290871468e-05,5.257360316071032e-05,3.575519201200469e-05,2.82545443282769e-05,2.234279058719073e-05,1.630256855156637e-05,1.0752236698224732e-05,6.143885498097426e-06,2.7538174996851373e-06,6.880460034747433e-07,-8.550050688113424e-05,7.603479265416966e-05,-1.0061459692977317e-08,-8.262505386435968e-08,-2.776426530753194e-07,-6.724481983894201e-07,-1.3763138261131566e-06,-2.597345506161911e-06,-4.690723680803499e-06,-8.26925194079473e-06,-1.4175930601356426e-05,-2.324779779967e-05,-3.562875914455704e-05,-5.027820878006767e-05,-6.488755136523837e-05,-7.772137613399065e-05,-8.650033217367774e-05,-7.711194570691569e-05,-4.336266219452309e-05,-3.704298032493737e-06,2.3167177671025245e-05,3.5913829669879226e-05,3.796660690080246e-05,3.351597825180448e-05,2.6628981222765843e-05,1.9830499825022088e-05,1.414770805351663e-05,9.667223563296758e-06,6.233349156181847e-06,3.6870277146194098e-06,1.9269655141758923e-06,8.239413666885716e-07,2.483032606619764e-07,3.037220132274502e-08,1.7950473137309037e-08
16.209554111349597,3.087023231338294e-07,1.2238140223323284e-06,2.73247325350899e-06,4.767594827406756e-06,7.210421152772731e-06,9.817233916133558e-06,1.2170458154587504e-05,1.2197452076344149e-05,4.100802113724858e-06,-1.7467347050890302e-05,-5.322902039879673e-05,-9.544806953336294e-05,-0.00012753189784865475,-0.00013902943258512125,-0.0001225943790553379,-5.9130684145891467e-05,3.678899535127919e-05,0.00011262815159843895,0.0001454619652966506,0.00014892571986929457,0.00012789605152550688,9.19584024684915e-05,5.855009728627601e-05,3.6237673558325406e-05,2.4917639041098184e-05,1.9789742016677197e-05,1.5674472296100093e-05,1.144759376789652e-05,7.553976069080439e-06,4.317572593613863e-06,1.935361201837626e-06,4.836459901130885e-07,-5.7646300339322494e-05,5.110574665583755e-05,-6.723413611665406e-09,-5.5215047838771405e-08,-1.8555172642199386e-07,-4.4950736485395524e-07,-9.204012848572247e-07,-1.7381119847021446e-06,-3.1417095353878266e-06,-5.544173144606896e-06,-9.514655442782793e-06,-1.5620894469911543e-05,-2.396841804258376e-05,-3.3871580503603054e-05,-4.379700217130674e-05,-5.2602710839231724e-05,-5.877115695456446e-05,-5.270754671319632e-05,-3.005298708223884e-05,-3.1897245551828066e-06,1.5136666049735419e-05,2.3905918434547645e-05,2.5427218428132273e-05,2.252964339712745e-05,1.7955111861799768e-05,1.3409121766960073e-05,9.590691221881683e-06,6.566688007451865e-06,4.240313365613352e-06,2.5105128660312032e-06,1.312785099908267e-06,5.614762696722289e-07,1.692229142440735e-07,2.0699794828806354e-08,-5.8715542801812254e-09
17.135555908902255,2.0763697366019522e-07,8.231610866451629e-07,1.8379935080969e-06,3.2072792207596448e-06,4.851722916301319e-06,6.608236873705613e-06,8.196580301178247e-06,8.224325135178124e-06,2.7971479321281405e-06,-1.168126487095017e-05,-3.570473010241351e-05,-6.409030040652263e-05,-8.570982310327415e-05,-9.355615910287402e-05,-8.269406138744544e-05,-4.021984503468422e-05,2.4215763287532224e-05,7.534918179133768e-05,9.766519011150024e-05,0.00010023517153065875,8.630275251541005e-05,6.229192377873682e-05,3.9920752533765456e-05,2.495026875949659e-05,1.7316485440566185e-05,1.3802595361572841e-05,1.0941244432128215e-05,7.994356797497868e-06,5.276563009896855e-06,3.016329476844905e-06,1.3521134700735e-06,3.3794272527845113e-07,-3.878408924947288e-05,3.427747946134316e-05,-4.46018619204177e-09,-3.66314495326347e-08,-1.2312454536918987e-07,-2.984342529792728e-07,-6.116650312124047e-07,-1.1568037895727727e-06,-2.094837881017337e-06,-3.7041315036760694e-06,-6.368916577981215e-06,-1.0474104428237025e-05,-1.6096618008737745e-05,-2.278537936460968e-05,-2.9523066205791143e-05,-3.555904534519581e-05,-3.9883764600688946e-05,-3.598174686669607e-05,-2.079423850413951e-05,-2.6204222010457206e-06,9.86128107748903e-06,1.588346008020495e-05,1.6998946300354675e-05,1.5116023408914686e-05,1.2081373118385647e-05,9.045833522008363e-06,6.484466576871785e-06,4.4477770673515635e-06,2.8756950507374878e-06,1.7039638299301848e-06,8.914398412606687e-07,3.813543803492703e-07,1.1494551271271349e-07,1.4060807166171756e-08,-1.6628530196345313e-08
18.061557706454913,1.3966632458137558e-07,5.536826828448046e-07,1.236228422972361e-06,2.1569027533069264e-06,3.2617772070340455e-06,4.43980731947561e-06,5.5000121855089214e-06,5.505499018840347e-06,1.8450372482401454e-06,-7.894095994064158e-06,-2.404634886358043e-05,-4.314381807488453e-05,-5.773655951855337e-05,-6.313221866429699e-05,-5.6012809305310056e-05,-2.76199591426055e-05,1.5698986047132293e-05,5.0255059297750554e-05,6.549557708608478e-05,6.743521178823737e-05,5.824237747243165e-05,4.222827297639905e-05,2.7259686816584272e-05,1.7210750532285422e-05,1.2048789809710143e-05,9.626738426676135e-06,7.630292265116219e-06,5.574679355606039e-06,3.6793258307049694e-06,2.103289801785365e-06,9.428099762294442e-07,2.3567094912267834e-07,-2.5992326948612004e-05,2.2899855062213775e-05,-2.9341571940374535e-09,-2.4100864226535115e-08,-8.103064509934082e-08,-1.9656258308754475e-07,-4.034594272524267e-07,-7.647119337447331e-07,-1.388520205860829e-06,-2.4621197861510727e-06,-4.24431441563026e-06,-6.995417116546955e-06,-1.0771141233658516e-05,-1.527591823997884e-05,-1.98371365278411e-05,-2.396321824445167e-05,-2.6984641374140322e-05,-2.449032534453496e-05,-1.4342475392962854e-05,-2.085506663152207e-06,6.38919043953943e-06,1.0511136409578682e-05,1.1321491564519198e-05,1.0103716093451807e-05,8.097790349755162e-06,6.077946476266252e-06,4.366036256480918e-06,2.9995933693825743e-06,1.9415953226702165e-06,1.1513146802410755e-06,6.025670552579966e-07,2.5782835531895083e-07,7.771871453314038e-08,9.507234011495715e-09,-2.1436873373255128e-08
18.98755950400757,9.296261797959795e-08,3.6847812199281927e-07,8.225428191842032e-07,1.4342411978314378e-06,2.166105975688207e-06,2.9408942073786224e-06,3.6258833874204446e-06,3.5903273040507696e-06,1.0912546056644546e-06,-5.481525267852967e-06,-1.63506938667971e-05,-2.9203876741112613e-05,-3.907523292044572e-05,-4.283469688795262e-05,-3.825269635494216e-05,-1.9333942733809477e-05,9.815377637705784e-06,3.3270279808329316e-05,4.3784587684609235e-05,4.5311788141849764e-05,3.931300906175294e-05,2.868615770850852e-05,1.8698845168507743e-05,1.1954578973818345e-05,8.447015781649434e-06,6.755653073585755e-06,5.346655876637055e-06,3.902726472691158e-06,2.5745893174846612e-06,1.4714774376855764e-06,6.595325447279898e-07,1.64877570939092e-07,-1.7278804063932958e-05,1.5172160185100833e-05,-1.9055597286954576e-09,-1.5654370080513368e-08,-5.265304063410908e-08,-1.2786251131884044e-07,-2.629627145779751e-07,-4.998743703758229e-07,-9.108544328321078e-07,-1.6210244147321648e-06,-2.8035584421323616e-06,-4.633350137380906e-06,-7.150445519483763e-06,-1.0163008315038247e-05,-1.3230098296791724e-05,-1.6032750700867976e-05,-1.813047310427239e-05,-1.655754977989633e-05,-9.829727632145348e-06,-1.6224734359924613e-06,4.092038138813905e-06,6.894367918313154e-06,7.4775258110672516e-06,6.698573627562262e-06,5.384020504586378e-06,4.050978877619721e-06,2.9159796646018542e-06,2.0065456254801033e-06,1.3002467857789027e-06,7.715549994673924e-07,4.0397122551481136e-07,1.7288630247273273e-07,5.211775420298513e-08,6.375647953064292e-09,-2.3478247579116664e-08
20.0,5.73264609326919e-08,2.270964359191459e-07,5.066129344002312e-07,8.81632549476168e-07,1.3260679150691868e-06,1.7859601047428573e-06,2.1688833875097932e-06,2.06603509590796e-06,3.7104139151028254e-07,-3.936490472189529e-06,-1.0993308581113903e-05,-1.932898626820725e-05,-2.5794040799063137e-05,-2.840044420501575e-05,-2.570896258480091e-05,-1.3678656518644712e-05,5.2565891834942344e-06,2.077069154978968e-05,2.7950842926126277e-05,2.923644218249898e-05,2.5593025802573633e-05,1.8902877179758896e-05,1.2539297031135388e-05,8.184305344245409e-06,5.858745459079532e-06,4.67944326461571e-06,3.6868329444900074e-06,2.683928198159715e-06,1.7680247080747387e-06,1.0098547284439134e-06,4.525065576409042e-07,1.131334236459653e-07,-1.0824002257727544e-05,9.462964435447006e-06,-1.1539899103904703e-09,-9.482255644785721e-09,-3.19125384334254e-08,-7.762367832338484e-08,-1.601171438405026e-07,-3.0571368823363666e-07,-5.600011250422765e-07,-1.0019794182650093e-06,-1.7411593866903655e-06,-2.8886989994253654e-06,-4.472174744337205e-06,-6.375151528391672e-06,-8.326320148625354e-06,-1.013212013949946e-05,-1.1520140958029447e-05,-1.0604312560700992e-05,-6.402827729425681e-06,-1.2108265920246718e-06,2.4365913427571672e-06,4.2435877602412595e-06,4.645252795112928e-06,4.181946812275137e-06,3.373511789075989e-06,2.546048196587221e-06,1.837365259685618e-06,1.26678583323203e-06,8.219835685412728e-07,4.881730110453855e-07,2.5572004822655413e-07,1.0946546623847693e-07,3.3001863147584234e-08,4.037284460164205e-09,-2.4117884419621294e-08
40.0,-1.6777882672475175e-08,-6.768773936907848e-08,-1.5346975359365412e-07,-2.806432111261705e-07,-4.6423544049342714e-07,-7.373287830083967e-07,-1.1555792419473898e-06,-1.8095971593458537e-06,-2.8125499846853977e-06,-4.255067993694282e-06,-6.108178551086198e-06,-8.178317671120466e-06,-1.0127141021108622e-05,-1.1752080382988547e-05,-1.2783229339559966e-05,-1.1216121459147978e-05,-6.2077793515817645e-06,-3.825106877813892e-07,3.6410620253744093e-06,5.696165081579213e-06,6.221500354364742e-06,5.755194491705769e-06,4.855086600323311e-06,3.894900811077028e-06,3.041948407268144e-06,2.320698540257784e-06,1.710448559828307e-06,1.1943138428425197e-06,7.689027442378779e-07,4.345192686411074e-07,1.9388404643813552e-07,4.84711834728664e-08,-2.3128983628716897e-19,1.568108973549561e-19,7.616666733448102e-23,2.3686849385443715e-21,6.372058849439089e-21,2.082708522483831e-21,6.574960242337374e-21,-3.500357342986911e-21,-2.759679476602947e-20,-4.759094873224996e-20,-5.3984735273915356e-20,-4.729794081457294e-20,-2.7752371952864e-20,-4.1536473011715655e-20,-5.094429366733331e-20,1.4082725635749555e-20,-2.9543133529255226e-20,6.862365594459273e-20,-5.201315838897083e-21,-2.688842581327953e-21,4.0106058424963954e-20,-1.569283223042832e-20,9.165314590838045e-20,1.3255219845602858e-19,7.304044659313521e-20,2.5287947841029903e-20,3.475346959113276e-20,8.47599265175685e-21,-8.288192199414945e-22,4.2149203153992526e-21,9.141765979001455e-21,-2.4373224843176816e-21,-3.9269178102087745e-21,3.6992608944158317e-22,0.0
0.0,-0.0281564285817376,-0.11053304060302341,-0.23115408291428996,-0.3441463043944803,-0.3983060241229876,-0.40872828812739115,-0.37247291207695,-0.049704943261261576,0.5751804411103564,0.8608323282336436,0.6633624308425651,0.539950670503078,0.9365275363092451,0.9193215567971506,0.48194702106623233,0.3763550739120503,-0.37635507391204975,-0.4819470210662319,-0.9193215567971502,-0.9365275363092467,-0.5399506705030778,-0.6633624308425639,-0.8608323282336436,-0.5751804411103564,0.049704943261261576,0.37247291207694966,0.4087282881273909,0.3983060241229878,0.3441463043944803,0.23115408291429057,0.1105330406030241,0.0281564285817376,0.21104647399573062,-0.21123041508123924,7.781630760177114e-05,0.0006349786325533707,0.002177828049659748,0.004855184318103194,0.00978367800451256,0.015678298626020576,0.0256811000191878,0.0357029285240153,0.04771659335024894,0.06644374768673467,0.08100320907861785,0.10170921385226687,0.11720364071697827,0.13662419516040264,0.1263786212851416,0.04217829175782751,-0.13581843279546443,-0.1569263995507545,-0.1409553479073964,-0.11722217617411357,-0.1021119029814742,-0.08085616530969603,-0.06661373588379098,-0.04735947156205752,-0.03569319826412622,-0.02593828301129833,-0.015742309478357596,-0.00984543617049077,-0.004864450818146592,-0.0021866546432661974,-0.000636282842022526,-7.79943703696839e-05,0.6735768211013546
